25792,-0.000895493953014301,-5.48715009515158e-05,-0.000204298662658162
25792.005,0.000676492029441509,-0.000355944328040771,-0.000415721085092729
25792.01,0.00299977236938023,-0.00125155448442101,-2.53048569536035e-05
25792.015,0.00591245195313076,-0.00117986081838992,-8.82467734704709e-05
25792.02,0.00607662940678346,0.00061086525,-0.000820759997310742
25792.025,0.00257492483687451,0.002391178615983,-0.000566804482438178
25792.03,-0.00225090078612137,0.00499855756672609,-8.88792188966684e-05
25792.035,-0.00558784755180135,0.00667757477041491,-0.000851425763710861
25792.04,-0.00604199710357883,0.00447138956053073,-0.000103655708018434
25792.045,-0.00633649283582409,0.00269390895278041,0.000821119600252122
25792.05,-0.00254456841429148,0.000527188524483443,0.000316054081490634
25792.055,0.000966160488298615,-0.00246643286613184,-0.000341377446449199
25792.06,0.00392290204759536,-0.00214692180231617,-0.000758849682597514
25792.065,0.00288253378842742,-0.000911224404085916,-0.000958916209869599
25792.07,0.0015401745177395,0.00140635463278982,-0.000437804720255308
25792.075,0.000830662011598379,0.00357447256736078,-0.00108334954481937
25792.08,0.000275445582160194,0.0022852576892924,-0.00114496828961149
25792.085,3.51825335706269e-05,0.00176350696493984,-0.000193090004322034
25792.09,0.00172126742754261,0.000667743158059572,-0.00037266771399885
25792.095,0.00341027957851107,-0.000429017912624728,-0.000553633286734273
25792.1,0.00509929173070846,-0.00152577898410703,-0.000734598859601366
25792.105,0.00297861315789035,0.000990138433673669,-0.00017188907183616
25792.11,-2.00665472390198e-05,0.00346289381781564,9.81702289723302e-05
25792.115,-0.00353759915996945,0.00473813034896755,-0.000621235556067966
25792.12,-0.00659071883681408,0.00309414299240002,-0.000357023301733175
25792.125,-0.00887174667526386,0.00129296011875797,0.000256325766063462
25792.13,-0.00678670448010021,0.00054767230307005,0.000451268832819638
25792.135,-0.00167020934114015,-0.000731711631090474,7.99455652564741e-05
25792.14,0.00145783124824924,-0.000529166708424352,-0.000376905365956148
25792.145,0.00289575539210355,0.00174999221604599,-9.51424864466254e-05
25792.15,0.00301427007678588,0.00423061993005686,-0.000226618602734408
25792.155,0.002308124435383,0.00550040799382661,-0.000934850059349331
25792.16,0.00141832471597701,0.00272017217456474,-0.00153041163252907
25792.165,0.000912985845597156,0.000388897830156207,-0.00071895472438214
25792.17,0.0019710309526716,-0.00283867621882176,-0.000631904704684043
25792.175,0.00633694337337904,-0.00280127993625393,-0.000740657553889589
25792.18,0.00949687397692555,-0.00274807825136497,-0.000796490108776152
25792.185,0.00757805831445131,-0.000636346252163207,-0.000154716015614675
25792.19,0.00228925835169238,0.00390833153044166,-2.16773387454604e-05
25792.195,-0.00255322847872711,0.00628968972558466,-0.000359418653411339
25792.2,-0.00932015702733012,0.00646427296552286,-0.000112806124507474
25792.205,-0.0122668205958893,0.00407798728016046,-9.7415157403528e-06
25792.21,-0.0123136950829874,0.0022022781650637,0.000714362516470757
25792.215,-0.00498871352335059,0.000566979168144945,-0.000109148330676701
25792.22,0.00163917965038725,0.000295697511035246,-7.14939516079226e-05
25792.225,0.00504144753821878,0.00273314145241853,-0.000722183241401794
25792.23,0.00562111809975253,0.0067020645,-0.000170206139900241
25792.235,0.00224923778069514,0.00744373229177523,-0.000193979589804607
25792.24,-0.00148331643267423,0.00595076864002823,0.00017351547024831
25792.245,-0.00327196372744598,0.00184182396691152,-0.000448320256079821
25792.25,0.000281705315828017,-0.000740877812276573,-0.000261086705683569
25792.255,0.00697974274143002,-0.00350391885076628,-4.71677831443229e-05
